seccion	gls_seccion	division	gls_division	clase	gls_clase
L	Actividades inmobiliarias	68	ACTIVIDADES INMOBILIARIAS.	6810	Actividades inmobiliarias realizadas con bienes propios o arrendados
L	Actividades inmobiliarias	68	ACTIVIDADES INMOBILIARIAS.	6820	Actividades inmobiliarias realizadas a cambio de una retribución o por contrata
M	Actividades profesionales, científicas y técnicas	69	ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD.	6910	Actividades jurídicas
M	Actividades profesionales, científicas y técnicas	69	ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD.	6920	Actividades de contabilidad, teneduría de libros y auditoría, consultoría fiscal
M	Actividades profesionales, científicas y técnicas	70	ACTIVIDADES DE OFICINAS PRINCIPALES, ACTIVIDADES DE CONSULTORÍA DE GESTIÓN.	7010	Actividades de oficinas principales
M	Actividades profesionales, científicas y técnicas	70	ACTIVIDADES DE OFICINAS PRINCIPALES, ACTIVIDADES DE CONSULTORÍA DE GESTIÓN.	7020	Actividades de consultoría de gestión
M	Actividades profesionales, científicas y técnicas	71	ACTIVIDADES DE ARQUITECTURA E INGENIERÍA, ENSAYOS Y ANÁLISIS TÉCNICOS.	7110	Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica
M	Actividades profesionales, científicas y técnicas	71	ACTIVIDADES DE ARQUITECTURA E INGENIERÍA, ENSAYOS Y ANÁLISIS TÉCNICOS.	7120	Ensayos y análisis técnicos
M	Actividades profesionales, científicas y técnicas	72	INVESTIGACIÓN CIENTÍFICA Y DESARROLLO.	7210	Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería
M	Actividades profesionales, científicas y técnicas	72	INVESTIGACIÓN CIENTÍFICA Y DESARROLLO.	7220	Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades
M	Actividades profesionales, científicas y técnicas	73	PUBLICIDAD Y ESTUDIOS DE MERCADO.	7310	Publicidad
M	Actividades profesionales, científicas y técnicas	73	PUBLICIDAD Y ESTUDIOS DE MERCADO.	7320	Estudios de mercado y encuestas de opinión pública
M	Actividades profesionales, científicas y técnicas	74	OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.	7410	Actividades especializadas de diseño
M	Actividades profesionales, científicas y técnicas	74	OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.	7420	Actividades de fotografía
M	Actividades profesionales, científicas y técnicas	74	OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.	7490	Otras actividades profesionales, científicas y técnicas n.c.p.
M	Actividades profesionales, científicas y técnicas	75	ACTIVIDADES VETERINARIAS.	7500	Actividades veterinarias
N	Actividades de servicios administrativos y de apoyo	77	ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO.	7710	Alquiler y arrendamiento de vehículos automotores
N	Actividades de servicios administrativos y de apoyo	77	ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO.	7721	Alquiler y arrendamiento de equipo recreativo y deportivo
N	Actividades de servicios administrativos y de apoyo	77	ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO.	7722	Alquiler de cintas de video y discos
N	Actividades de servicios administrativos y de apoyo	77	ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO.	7729	Alquiler y arrendamiento de otros efectos personales y enseres domésticos
N	Actividades de servicios administrativos y de apoyo	77	ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO.	7730	Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles
N	Actividades de servicios administrativos y de apoyo	77	ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO.	7740	Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor
N	Actividades de servicios administrativos y de apoyo	78	ACTIVIDADES DE EMPLEO.	7810	Actividades de agencias de empleo
N	Actividades de servicios administrativos y de apoyo	78	ACTIVIDADES DE EMPLEO.	7820	Actividades de agencias de empleo temporal
N	Actividades de servicios administrativos y de apoyo	78	ACTIVIDADES DE EMPLEO.	7830	Otras actividades de dotación de recursos humanos
N	Actividades de servicios administrativos y de apoyo	79	ACTIVIDADES DE AGENCIAS DE VIAJES, OPERADORES TURÍSTICOS, SERVICIOS DE RESERVAS Y ACTIVIDADES CONEXAS.	7911	Actividades de agencias de viajes
N	Actividades de servicios administrativos y de apoyo	79	ACTIVIDADES DE AGENCIAS DE VIAJES, OPERADORES TURÍSTICOS, SERVICIOS DE RESERVAS Y ACTIVIDADES CONEXAS.	7912	Actividades de operadores turísticos
N	Actividades de servicios administrativos y de apoyo	79	ACTIVIDADES DE AGENCIAS DE VIAJES, OPERADORES TURÍSTICOS, SERVICIOS DE RESERVAS Y ACTIVIDADES CONEXAS.	7990	Otros servicios de reservas y actividades conexas
N	Actividades de servicios administrativos y de apoyo	80	ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN.	8010	Actividades de seguridad privada
N	Actividades de servicios administrativos y de apoyo	80	ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN.	8020	Actividades de servicios de sistemas de seguridad
N	Actividades de servicios administrativos y de apoyo	80	ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN.	8030	Actividades de investigación
N	Actividades de servicios administrativos y de apoyo	81	ACTIVIDADES DE SERVICIOS A EDIFICIOS Y PAISAJISMO.	8110	Actividades combinadas de apoyo a instalaciones
N	Actividades de servicios administrativos y de apoyo	81	ACTIVIDADES DE SERVICIOS A EDIFICIOS Y PAISAJISMO.	8121	Limpieza general de edificios
N	Actividades de servicios administrativos y de apoyo	81	ACTIVIDADES DE SERVICIOS A EDIFICIOS Y PAISAJISMO.	8129	Otras actividades de limpieza de edificios e instalaciones industriales
N	Actividades de servicios administrativos y de apoyo	81	ACTIVIDADES DE SERVICIOS A EDIFICIOS Y PAISAJISMO.	8130	Actividades de paisajismo y servicios de mantenimiento conexos
N	Actividades de servicios administrativos y de apoyo	82	ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS.	8211	Actividades combinadas de servicios administrativos de oficina
N	Actividades de servicios administrativos y de apoyo	82	ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS.	8219	Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo de oficina
N	Actividades de servicios administrativos y de apoyo	82	ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS.	8220	Actividades de call-center
N	Actividades de servicios administrativos y de apoyo	82	ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS.	8230	Organización de convenciones y exposiciones comerciales
N	Actividades de servicios administrativos y de apoyo	82	ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS.	8291	Actividades de agencias de cobro y agencias de calificación crediticia
N	Actividades de servicios administrativos y de apoyo	82	ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS.	8292	Actividades de envasado y empaquetado
N	Actividades de servicios administrativos y de apoyo	82	ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS.	8299	Otras actividades de servicios de apoyo a las empresas n.c.p.
O	Administración pública y defensa, planes de seguridad social de afiliación obligatoria	84	ADMINISTRACIÓN PÚBLICA Y DEFENSA, PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.	8411	Actividades de la administración pública en general
O	Administración pública y defensa, planes de seguridad social de afiliación obligatoria	84	ADMINISTRACIÓN PÚBLICA Y DEFENSA, PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.	8412	Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social
O	Administración pública y defensa, planes de seguridad social de afiliación obligatoria	84	ADMINISTRACIÓN PÚBLICA Y DEFENSA, PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.	8413	Regulación y facilitación de la actividad económica
O	Administración pública y defensa, planes de seguridad social de afiliación obligatoria	84	ADMINISTRACIÓN PÚBLICA Y DEFENSA, PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.	8421	Relaciones exteriores
O	Administración pública y defensa, planes de seguridad social de afiliación obligatoria	84	ADMINISTRACIÓN PÚBLICA Y DEFENSA, PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.	8422	Actividades de defensa
O	Administración pública y defensa, planes de seguridad social de afiliación obligatoria	84	ADMINISTRACIÓN PÚBLICA Y DEFENSA, PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.	8423	Actividades de mantenimiento del orden público y de seguridad
O	Administración pública y defensa, planes de seguridad social de afiliación obligatoria	84	ADMINISTRACIÓN PÚBLICA Y DEFENSA, PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.	8430	Actividades de planes de seguridad social de afiliación obligatoria
P	Enseñanza	85	ENSEÑANZA.	8500	Enseñanza preescolar, primaria, secundaria científico humanista y técnico profesional pública y privada
P	Enseñanza	85	ENSEÑANZA.	8531	Enseñanza superior en universidades
P	Enseñanza	85	ENSEÑANZA.	8532	Enseñanza superior, excepto en universidades
P	Enseñanza	85	ENSEÑANZA.	8541	Enseñanza deportiva y recreativa
P	Enseñanza	85	ENSEÑANZA.	8542	Enseñanza cultural
P	Enseñanza	85	ENSEÑANZA.	8549	Otros tipos de enseñanza n.c.p.
P	Enseñanza	85	ENSEÑANZA.	8550	Actividades de apoyo a la enseñanza
Q	Actividades de atención de la salud humana y de asistencia social	86	ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA.	8610	Actividades de hospitales públicos y privados
Q	Actividades de atención de la salud humana y de asistencia social	86	ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA.	8620	Actividades de médicos y odontólogos
Q	Actividades de atención de la salud humana y de asistencia social	86	ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA.	8690	Otras actividades de atención de la salud humana
Q	Actividades de atención de la salud humana y de asistencia social	87	ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES.	8710	Actividades de atención de enfermería en instituciones
Q	Actividades de atención de la salud humana y de asistencia social	87	ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES.	8720	Actividades de atención en instituciones para personas con discapacidad mental y toxicómanos
Q	Actividades de atención de la salud humana y de asistencia social	87	ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES.	8730	Actividades de atención en instituciones para personas de edad y personas con discapacidad
Q	Actividades de atención de la salud humana y de asistencia social	87	ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES.	8790	Otras actividades de atención en instituciones
Q	Actividades de atención de la salud humana y de asistencia social	88	ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO.	8810	Actividades de asistencia social sin alojamiento para personas de edad y personas con discapacidad
Q	Actividades de atención de la salud humana y de asistencia social	88	ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO.	8890	Otras actividades de asistencia social sin alojamiento
R	Actividades artísticas, de entretenimiento y recreativas	90	ACTIVIDADES CREATIVAS, ARTÍSTICAS Y DE ENTRETENIMIENTO.	9000	Actividades creativas, artísticas y de entretenimiento
R	Actividades artísticas, de entretenimiento y recreativas	91	ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS, MUSEOS Y OTRAS ACTIVIDADES CULTURALES.	9101	Actividades de bibliotecas y archivos
R	Actividades artísticas, de entretenimiento y recreativas	91	ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS, MUSEOS Y OTRAS ACTIVIDADES CULTURALES.	9102	Actividades de museos, gestión de lugares y edificios históricos
R	Actividades artísticas, de entretenimiento y recreativas	91	ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS, MUSEOS Y OTRAS ACTIVIDADES CULTURALES.	9103	Actividades de jardines botánicos, zoológicos y reservas naturales
R	Actividades artísticas, de entretenimiento y recreativas	92	ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS.	9200	Actividades de juegos de azar y apuestas
R	Actividades artísticas, de entretenimiento y recreativas	93	ACTIVIDADES DEPORTIVAS, DE ESPARCIMIENTO Y RECREATIVAS.	9311	Gestión de instalaciones deportivas
R	Actividades artísticas, de entretenimiento y recreativas	93	ACTIVIDADES DEPORTIVAS, DE ESPARCIMIENTO Y RECREATIVAS.	9312	Actividades de clubes deportivos
R	Actividades artísticas, de entretenimiento y recreativas	93	ACTIVIDADES DEPORTIVAS, DE ESPARCIMIENTO Y RECREATIVAS.	9319	Otras actividades deportivas
R	Actividades artísticas, de entretenimiento y recreativas	93	ACTIVIDADES DEPORTIVAS, DE ESPARCIMIENTO Y RECREATIVAS.	9321	Actividades de parques de atracciones y parques temáticos
R	Actividades artísticas, de entretenimiento y recreativas	93	ACTIVIDADES DEPORTIVAS, DE ESPARCIMIENTO Y RECREATIVAS.	9329	Otras actividades de esparcimiento y recreativas n.c.p.
S	Otras actividades de servicios	94	ACTIVIDADES DE ASOCIACIONES.	9411	Actividades de asociaciones empresariales y de empleadores
S	Otras actividades de servicios	94	ACTIVIDADES DE ASOCIACIONES.	9412	Actividades de asociaciones profesionales
S	Otras actividades de servicios	94	ACTIVIDADES DE ASOCIACIONES.	9420	Actividades de sindicatos
S	Otras actividades de servicios	94	ACTIVIDADES DE ASOCIACIONES.	9491	Actividades de organizaciones religiosas
S	Otras actividades de servicios	94	ACTIVIDADES DE ASOCIACIONES.	9492	Actividades de organizaciones políticas
S	Otras actividades de servicios	94	ACTIVIDADES DE ASOCIACIONES.	9499	Actividades de otras asociaciones n.c.p.
S	Otras actividades de servicios	95	REPARACIÓN DE COMPUTADORES Y DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS.	9511	Reparación de computadores y equipo periférico
S	Otras actividades de servicios	95	REPARACIÓN DE COMPUTADORES Y DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS.	9512	Reparación de equipo de comunicaciones
S	Otras actividades de servicios	95	REPARACIÓN DE COMPUTADORES Y DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS.	9521	Reparación de aparatos electrónicos de consumo
S	Otras actividades de servicios	95	REPARACIÓN DE COMPUTADORES Y DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS.	9522	Reparación de aparatos de uso doméstico, equipo doméstico y de jardinería
S	Otras actividades de servicios	95	REPARACIÓN DE COMPUTADORES Y DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS.	9523	Reparación de calzado y de artículos de cuero
S	Otras actividades de servicios	95	REPARACIÓN DE COMPUTADORES Y DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS.	9524	Reparación de muebles y accesorios domésticos
S	Otras actividades de servicios	95	REPARACIÓN DE COMPUTADORES Y DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS.	9529	Reparación de otros efectos personales y enseres domésticos
S	Otras actividades de servicios	96	OTRAS ACTIVIDADES DE SERVICIOS PERSONALES.	9601	Lavado y limpieza, incluida la limpieza en seco, de productos textiles y de piel
S	Otras actividades de servicios	96	OTRAS ACTIVIDADES DE SERVICIOS PERSONALES.	9602	Peluquería y otros tratamientos de belleza
S	Otras actividades de servicios	96	OTRAS ACTIVIDADES DE SERVICIOS PERSONALES.	9603	Pompas fúnebres y actividades conexas
S	Otras actividades de servicios	96	OTRAS ACTIVIDADES DE SERVICIOS PERSONALES.	9609	Otras actividades de servicios personales n.c.p.
T	Actividades de los hogares como empleadores, actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio	97	ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES DE PERSONAL DOMÉSTICO.	9700	Actividades de los hogares como empleadores de personal doméstico
T	Actividades de los hogares como empleadores, actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio	98	ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.	9810	Actividades no diferenciadas de los hogares como productores de bienes para uso propio
T	Actividades de los hogares como empleadores, actividades no diferenciadas de los hogares como productores de bienes y servicios para uso propio	98	ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.	9820	Actividades no diferenciadas de los hogares como productores de servicios para uso propio
U	Actividades de organizaciones y órganos extraterritoriales	99	ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES.	9900	Actividades de organizaciones y órganos extraterritoriales
